relationship_id,expert_A_id,expert_B_id,relationship_type,relationship_description,relationship_value
6878,820921,822010,论文合作,合作次数,1.0
6879,820921,821991,论文合作,合作次数,1.0
6880,820921,820864,论文合作,合作次数,1.0
6881,820921,102037,论文合作,合作次数,1.0
6882,820921,102032,论文合作,合作次数,1.0
6883,820921,724586,论文合作,合作次数,1.0
6884,820921,142018,论文合作,合作次数,1.0
6885,820921,821442,论文合作,合作次数,1.0
6886,820921,820811,论文合作,合作次数,1.0
6887,820921,820854,论文合作,合作次数,1.0
6888,820921,822059,论文合作,合作次数,1.0
6889,820921,132037,论文合作,合作次数,1.0
6890,820921,122017,论文合作,合作次数,1.0
6891,820921,820876,论文合作,合作次数,1.0
6892,821815,113713,论文合作,合作次数,1.0
6893,821815,122022,论文合作,合作次数,1.0
6894,821815,152005,论文合作,合作次数,2.0
6895,821815,093059,论文合作,合作次数,1.0
6896,821815,723952,论文合作,合作次数,1.0
6897,821815,083570,论文合作,合作次数,1.0
6898,821815,102056,论文合作,合作次数,1.0
6899,821815,860592,论文合作,合作次数,1.0
6900,821815,073034,论文合作,合作次数,1.0
6901,821815,113059,论文合作,合作次数,1.0
6902,821815,043538,论文合作,合作次数,1.0
6903,821815,014179,论文合作,合作次数,1.0
6904,821815,182031,论文合作,合作次数,1.0
6905,821815,192092,论文合作,合作次数,1.0
6906,821815,820923,论文合作,合作次数,5.0
6907,821815,121086,论文合作,合作次数,1.0
6908,821918,091058,论文合作,合作次数,1.0
6909,821918,812727,论文合作,合作次数,1.0
6910,821918,831247,论文合作,合作次数,1.0
6911,821918,061017,论文合作,合作次数,1.0
6912,821918,812085,论文合作,合作次数,1.0
6913,821918,814017,论文合作,合作次数,1.0
6914,821918,830391,论文合作,合作次数,1.0
6915,821918,812469,论文合作,合作次数,1.0
6916,821918,014179,论文合作,合作次数,1.0
6917,821918,815798,论文合作,合作次数,1.0
6918,821918,821053,论文合作,合作次数,1.0
6919,821918,191605,论文合作,合作次数,1.0
6920,821918,830115,论文合作,合作次数,1.0
6921,821918,821454,论文合作,合作次数,1.0
6922,822127,821581,论文合作,合作次数,3.0
6923,822127,182083,论文合作,合作次数,2.0
6924,152509,170075,论文合作,合作次数,1.0
6925,152509,871071,论文合作,合作次数,1.0
6926,152509,152511,论文合作,合作次数,1.0
6927,152509,162506,论文合作,合作次数,1.0
6928,152509,871076,论文合作,合作次数,1.0
6929,152509,110002,论文合作,合作次数,1.0
6930,152509,172502,论文合作,合作次数,1.0
6931,152509,871093,论文合作,合作次数,1.0
6932,152509,120019,论文合作,合作次数,1.0
6933,152509,770193,论文合作,合作次数,1.0
6934,152509,730255,论文合作,合作次数,1.0
6935,821880,162014,论文合作,合作次数,2.0
6936,821880,162037,论文合作,合作次数,2.0
6937,821880,820931,论文合作,合作次数,2.0
6938,821991,822010,论文合作,合作次数,1.0
6939,821991,820921,论文合作,合作次数,1.0
6940,821991,820864,论文合作,合作次数,1.0
6941,821991,102037,论文合作,合作次数,2.0
6942,821991,102032,论文合作,合作次数,2.0
6943,821991,724586,论文合作,合作次数,1.0
6944,821991,142018,论文合作,合作次数,1.0
6945,821991,821442,论文合作,合作次数,1.0
6946,821991,820811,论文合作,合作次数,1.0
6947,821991,820854,论文合作,合作次数,2.0
6948,821991,822059,论文合作,合作次数,1.0
6949,821991,132037,论文合作,合作次数,1.0
6950,821991,122017,论文合作,合作次数,1.0
6951,821991,182013,论文合作,合作次数,1.0
6952,821991,820876,论文合作,合作次数,1.0
6953,821991,092025,论文合作,合作次数,1.0
6954,120117,040077,论文合作,合作次数,1.0
6955,120117,190113,论文合作,合作次数,1.0
6956,120117,020149,论文合作,合作次数,1.0
6957,120118,140129,论文合作,合作次数,2.0
6958,120118,130321,论文合作,合作次数,1.0
6959,120118,060060,论文合作,合作次数,1.0
6960,120118,110010,论文合作,合作次数,1.0
6961,120118,005089,论文合作,合作次数,13.0
6962,120118,070140,论文合作,合作次数,3.0
6963,120118,005902,论文合作,合作次数,1.0
6964,120118,180280,论文合作,合作次数,29.0
6965,120118,180281,论文合作,合作次数,7.0
6966,120118,190088,论文合作,合作次数,11.0
6967,120118,190550,论文合作,合作次数,1.0
6968,120118,200090,论文合作,合作次数,4.0
6969,120118,200513,论文合作,合作次数,1.0
6970,120118,200122,论文合作,合作次数,2.0
6971,120118,200349,论文合作,合作次数,2.0
6972,120118,220519,论文合作,合作次数,27.0
6973,120142,170291,论文合作,合作次数,1.0
6974,120142,150001,论文合作,合作次数,1.0
6975,120142,160013,论文合作,合作次数,10.0
6976,120142,004030,论文合作,合作次数,3.0
6977,120142,170290,论文合作,合作次数,1.0
6978,120142,006709,论文合作,合作次数,1.0
6979,120142,150012,论文合作,合作次数,5.0
6980,120142,180104,论文合作,合作次数,1.0
6981,120142,180222,论文合作,合作次数,1.0
6982,120142,180271,论文合作,合作次数,2.0
6983,120142,210562,论文合作,合作次数,1.0
6984,120198,040021,论文合作,合作次数,6.0
6985,120198,040018,论文合作,合作次数,1.0
6986,120198,040059,论文合作,合作次数,1.0
6987,812694,814071,论文合作,合作次数,1.0
6988,812694,131171,论文合作,合作次数,1.0
6989,812694,812291,论文合作,合作次数,1.0
6990,812694,131620,论文合作,合作次数,1.0
6991,812694,121152,论文合作,合作次数,1.0
6992,812694,131050,论文合作,合作次数,1.0
6993,812694,822176,论文合作,合作次数,1.0
6994,812694,071078,论文合作,合作次数,4.0
6995,812694,121099,论文合作,合作次数,1.0
6996,812694,810202,论文合作,合作次数,1.0
6997,012062,812727,论文合作,合作次数,1.0
6998,012129,040153,论文合作,合作次数,1.0
6999,012129,012134,论文合作,合作次数,1.0
7000,012129,120012,论文合作,合作次数,1.0
7001,012129,011013,论文合作,合作次数,1.0
7002,012129,011012,论文合作,合作次数,1.0
7003,012129,150175,论文合作,合作次数,1.0
7004,154240,123755,论文合作,合作次数,1.0
7005,154240,094005,论文合作,合作次数,1.0
7006,154240,124078,论文合作,合作次数,1.0
7007,154240,860172,论文合作,合作次数,1.0
7008,154240,124053,论文合作,合作次数,1.0
7009,154240,130169,论文合作,合作次数,1.0
7010,154240,094006,论文合作,合作次数,1.0
7011,154240,124142,论文合作,合作次数,1.0
7012,154240,144200,论文合作,合作次数,1.0
7013,154240,134157,论文合作,合作次数,1.0
7014,154240,121075,论文合作,合作次数,1.0
7015,154241,083090,论文合作,合作次数,1.0
7016,154241,123069,论文合作,合作次数,1.0
7017,154241,160328,论文合作,合作次数,1.0
7018,154241,131173,论文合作,合作次数,2.0
7019,154241,080019,论文合作,合作次数,1.0
7020,154241,182003,论文合作,合作次数,1.0
7021,850771,814255,论文合作,合作次数,1.0
7022,850771,850177,论文合作,合作次数,1.0
7023,850771,851266,论文合作,合作次数,1.0
7024,850771,110038,论文合作,合作次数,1.0
7025,850771,230523,论文合作,合作次数,1.0
7026,053022,043011,论文合作,合作次数,1.0
7027,053022,831247,论文合作,合作次数,3.0
7028,053022,143010,论文合作,合作次数,3.0
7029,053022,123100,论文合作,合作次数,2.0
7030,053022,093011,论文合作,合作次数,1.0
7031,130166,070051,论文合作,合作次数,1.0
7032,130166,005346,论文合作,合作次数,17.0
7033,130166,060085,论文合作,合作次数,2.0
7034,130166,150046,论文合作,合作次数,10.0
7035,130166,180047,论文合作,合作次数,3.0
7036,130166,180285,论文合作,合作次数,1.0
7037,130166,200511,论文合作,合作次数,11.0
7038,130166,220516,论文合作,合作次数,9.0
7039,120136,080118,论文合作,合作次数,2.0
7040,120136,006055,论文合作,合作次数,1.0
7041,120254,100146,论文合作,合作次数,1.0
7042,120254,060019,论文合作,合作次数,13.0
7043,120254,100025,论文合作,合作次数,3.0
7044,120254,130273,论文合作,合作次数,1.0
7045,120254,160058,论文合作,合作次数,1.0
7046,120254,180705,论文合作,合作次数,1.0
7047,120254,190564,论文合作,合作次数,1.0
7048,121076,095141,论文合作,合作次数,1.0
7049,121076,850838,论文合作,合作次数,1.0
7050,121076,850807,论文合作,合作次数,1.0
7051,121076,850556,论文合作,合作次数,1.0
7052,121140,061068,论文合作,合作次数,2.0
7053,121140,081020,论文合作,合作次数,1.0
7054,121140,141118,论文合作,合作次数,1.0
7055,121140,091011,论文合作,合作次数,2.0
7056,121140,141119,论文合作,合作次数,2.0
7057,121140,812391,论文合作,合作次数,4.0
7058,121140,091022,论文合作,合作次数,2.0
7059,121140,182042,论文合作,合作次数,1.0
7060,121140,200057,论文合作,合作次数,3.0
7061,070007,130030,论文合作,合作次数,2.0
7062,070007,120004,论文合作,合作次数,2.0
7063,070007,060017,论文合作,合作次数,7.0
7064,070007,080010,论文合作,合作次数,5.0
7065,070007,004641,论文合作,合作次数,2.0
7066,070007,140245,论文合作,合作次数,13.0
7067,831207,070162,论文合作,合作次数,1.0
7068,831207,133140,论文合作,合作次数,1.0
7069,831207,083140,论文合作,合作次数,2.0
7070,831207,060118,论文合作,合作次数,1.0
7071,831207,014039,论文合作,合作次数,1.0
7072,831207,014086,论文合作,合作次数,4.0
7073,831207,140144,论文合作,合作次数,4.0
7074,081025,812207,论文合作,合作次数,1.0
7075,081025,110079,论文合作,合作次数,1.0
7076,081025,812361,论文合作,合作次数,1.0
7077,081025,091042,论文合作,合作次数,1.0
7078,081025,061053,论文合作,合作次数,1.0
7079,081025,812468,论文合作,合作次数,1.0
7080,081040,131188,论文合作,合作次数,1.0
7081,081040,812685,论文合作,合作次数,1.0
7082,081040,120208,论文合作,合作次数,1.0
7083,081040,071052,论文合作,合作次数,1.0
7084,081040,814041,论文合作,合作次数,2.0
7085,081040,133033,论文合作,合作次数,1.0
7086,081040,812531,论文合作,合作次数,1.0
7087,081040,030051,论文合作,合作次数,3.0
7088,081040,041023,论文合作,合作次数,3.0
7089,081040,120013,论文合作,合作次数,1.0
7090,081040,160237,论文合作,合作次数,1.0
7091,081040,070159,论文合作,合作次数,1.0
7092,081040,120236,论文合作,合作次数,1.0
7093,081040,812526,论文合作,合作次数,5.0
7094,081040,812202,论文合作,合作次数,3.0
7095,081040,013096,论文合作,合作次数,1.0
7096,081040,170031,论文合作,合作次数,2.0
7097,081040,170035,论文合作,合作次数,2.0
7098,081040,153108,论文合作,合作次数,2.0
7099,081040,143110,论文合作,合作次数,5.0
7100,081040,821022,论文合作,合作次数,1.0
7101,081040,150179,论文合作,合作次数,4.0
7102,081040,121098,论文合作,合作次数,1.0
7103,081040,731427,论文合作,合作次数,1.0
7104,081040,230556,论文合作,合作次数,5.0
7105,013033,015246,论文合作,合作次数,1.0
7106,013033,012097,论文合作,合作次数,1.0
7107,013033,070061,论文合作,合作次数,1.0
7108,013033,013061,论文合作,合作次数,7.0
7109,013033,060160,论文合作,合作次数,1.0
7110,013033,130243,论文合作,合作次数,2.0
7111,013033,012123,论文合作,合作次数,1.0
7112,013033,200538,论文合作,合作次数,12.0
7113,013033,013059,论文合作,合作次数,17.0
7114,013049,014190,论文合作,合作次数,1.0
7115,013049,011109,论文合作,合作次数,1.0
7116,013049,120233,论文合作,合作次数,4.0
7117,013049,111087,论文合作,合作次数,2.0
7118,013049,013025,论文合作,合作次数,3.0
7119,013049,180346,论文合作,合作次数,1.0
7120,013049,063035,论文合作,合作次数,1.0
7121,133818,860790,论文合作,合作次数,1.0
7122,133818,860264,论文合作,合作次数,1.0
7123,133818,860279,论文合作,合作次数,1.0
7124,133818,133800,论文合作,合作次数,1.0
7125,133818,133790,论文合作,合作次数,1.0
7126,133818,130273,论文合作,合作次数,2.0
7127,133818,153546,论文合作,合作次数,2.0
7128,133818,153537,论文合作,合作次数,1.0
7129,133818,860630,论文合作,合作次数,1.0
7130,135263,165382,论文合作,合作次数,1.0
7131,135263,155351,论文合作,合作次数,1.0
7132,135263,165381,论文合作,合作次数,1.0
7133,135263,850807,论文合作,合作次数,1.0
7134,135263,121048,论文合作,合作次数,1.0
7135,135263,850098,论文合作,合作次数,1.0
7136,135263,165385,论文合作,合作次数,2.0
7137,135263,165377,论文合作,合作次数,1.0
7138,135263,155378,论文合作,合作次数,2.0
7139,135263,101011,论文合作,合作次数,1.0
7140,135263,121098,论文合作,合作次数,1.0
7141,135263,196618,论文合作,合作次数,1.0
7142,006751,006543,论文合作,合作次数,1.0
7143,006868,004868,论文合作,合作次数,1.0
7144,006868,004907,论文合作,合作次数,1.0
7145,006868,005974,论文合作,合作次数,3.0
7146,006868,004856,论文合作,合作次数,1.0
7147,006868,120147,论文合作,合作次数,2.0
7148,020057,004136,论文合作,合作次数,1.0
7149,020057,220564,论文合作,合作次数,21.0
7150,020091,080105,论文合作,合作次数,1.0
7151,020091,004851,论文合作,合作次数,2.0
7152,020091,110130,论文合作,合作次数,2.0
7153,020091,130231,论文合作,合作次数,1.0
7154,030084,160059,论文合作,合作次数,1.0
7155,030126,140243,论文合作,合作次数,1.0
7156,030126,014145,论文合作,合作次数,1.0
7157,030126,050044,论文合作,合作次数,2.0
7158,030126,130011,论文合作,合作次数,2.0
7159,030126,020133,论文合作,合作次数,2.0
7160,030126,103129,论文合作,合作次数,1.0
7161,030126,012128,论文合作,合作次数,2.0
7162,030126,070109,论文合作,合作次数,2.0
7163,720209,113068,论文合作,合作次数,1.0
7164,720209,830955,论文合作,合作次数,1.0
7165,720209,821564,论文合作,合作次数,1.0
7166,720209,080062,论文合作,合作次数,1.0
7167,123130,113097,论文合作,合作次数,1.0
7168,123130,063029,论文合作,合作次数,1.0
7169,123130,830533,论文合作,合作次数,1.0
7170,123130,083091,论文合作,合作次数,1.0
7171,123130,831206,论文合作,合作次数,1.0
7172,123130,830520,论文合作,合作次数,1.0
7173,123130,123135,论文合作,合作次数,1.0
7174,123130,143025,论文合作,合作次数,1.0
7175,123130,831243,论文合作,合作次数,2.0
7176,820878,821997,论文合作,合作次数,1.0
7177,820878,820875,论文合作,合作次数,1.0
7178,820878,821881,论文合作,合作次数,1.0
7179,004635,180393,论文合作,合作次数,1.0
7180,812081,812500,论文合作,合作次数,1.0
7181,812081,130243,论文合作,合作次数,1.0
7182,812119,144167,论文合作,合作次数,2.0
7183,812119,061051,论文合作,合作次数,2.0
7184,812119,814119,论文合作,合作次数,1.0
7185,812119,101044,论文合作,合作次数,2.0
7186,812119,120256,论文合作,合作次数,1.0
7187,812119,186409,论文合作,合作次数,3.0
7188,812129,101051,论文合作,合作次数,1.0
